loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,issue_d_Jan-2019,issue_d_Mar-2019,initial_list_status_w,next_pymnt_d_May-2019,application_type_Joint App,loan_status
25000,0.1894,915.65,52000,19.85,1,1,11,0,17182,19,23949.64,23949.64,1804.99,1804.99,1050.36,754.63,0,0,0,915.65,0,1,0,0,32264,1,1,0,1,14,15082,85,1,3,5643,68,29400,4,0,2,4,2933,11431,58.3,0,0,50,45,4,4,1,4,4,0,8,9,9,12,3,10,15,9,11,0,0,0,1,94.7,22.2,0,0,47140,32264,27400,17740,0,1,0,0,0,1,0,1,0,0,low_risk
25000,0.0756,778.35,94000,24.28,0,1,15,0,40977,31,23754.39,23754.39,1546.2,1546.2,1245.61,300.59,0,0,0,778.35,0,1,0,0,65110,1,1,0,0,31,21684,66,1,1,17940,71,56500,0,7,1,1,4341,3782,89.1,0,0,159,195,4,4,0,25,4,0,6,13,6,8,11,13,19,13,15,0,0,0,1,96.8,83.3,0,0,91731,65110,34700,32782,1,0,0,0,0,1,0,1,0,0,low_risk
8500,0.1691,302.67,46000,34.31,0,0,22,0,12961,33,8131.64,8131.64,597.35,597.35,368.36,228.99,0,0,0,302.67,0,1,0,150,142936,2,3,2,3,7,15927,50,3,7,3154,30,63300,1,0,0,10,6497,38882,23.3,0,0,94,396,3,3,1,6,16,0,11,14,11,12,7,18,25,14,22,0,0,0,5,100,0,0,0,213600,28888,50700,31800,1,0,0,1,0,1,0,1,0,0,low_risk
14400,0.0819,452.51,45000,17.76,0,0,8,1,4370,10,13689.12,13689.12,898.47,898.47,710.88,187.59,0,0,0,452.51,0,1,0,0,191480,0,2,1,1,10,23326,66,0,2,1639,58,12700,1,0,1,4,23935,5597,42.3,0,0,66,152,23,10,1,24,11,0,3,4,3,4,3,5,6,4,8,0,0,0,1,100,0,1,0,216515,27696,9700,35230,1,0,0,0,0,1,0,1,0,1,low_risk
15000,0.0881,475.68,83600,7.41,0,0,9,0,3435,10,13895.26,13895.26,1397.68,1397.68,1104.74,292.94,0,0,0,475.68,0,1,0,0,128127,0,1,0,1,13,21177,88,0,0,1041,74,9200,0,0,0,1,14236,3414,45.8,0,0,13,74,41,13,1,41,13,0,4,5,5,6,1,7,8,5,9,0,0,0,0,90,40,0,0,146276,24612,6300,24159,1,0,0,0,0,1,0,1,1,1,low_risk
20000,0.1691,712.16,75000,18.03,0,0,17,0,18888,25,19133.28,19133.28,1405.53,1405.53,866.72,538.81,0,0,0,712.16,0,1,0,0,214066,2,2,1,2,9,8272,51,4,11,4789,45,44400,0,0,1,13,12592,6327,70.7,0,0,99,42,2,2,2,17,9,0,5,11,5,6,8,14,15,11,17,0,0,0,5,95.8,40,0,0,240722,27160,21600,16322,1,0,0,0,0,1,0,1,0,0,low_risk
1500,0.2631,60.69,85000,23.93,0,0,13,0,9878,22,1443.79,1443.79,119.19,119.19,56.21,62.98,0,0,0,60.69,0,1,0,0,385548,1,5,2,3,1,61664,80,1,3,4680,64,35000,3,2,4,6,29658,7861,51.2,0,0,150,136,7,1,3,24,1,0,3,5,3,4,8,7,11,5,13,0,0,0,3,100,66.7,0,0,451881,71542,16100,77340,0,0,1,0,1,1,0,1,0,0,low_risk
12000,0.1614,422.72,90000,26.6,0,0,15,0,12955,21,11473.85,11473.85,834.68,834.68,526.15,308.53,0,0,0,422.72,0,1,0,243,198567,1,9,1,3,4,70331,100,1,3,8099,93,17000,4,0,12,6,13238,3845,77.1,0,0,88,109,8,4,1,8,0,1,4,4,4,4,14,5,6,4,15,0,0,0,2,95.2,75,0,0,233664,83286,16800,86061,1,0,0,1,0,1,0,1,0,0,low_risk
40000,0.118,885.75,131290,13.14,0,1,15,1,5031,30,39010.32,39010.32,1745.28,1745.28,989.68,755.6,0,0,0,885.75,0,1,0,0,46333,4,2,4,7,5,41302,74,1,3,2703,35,77900,8,0,5,11,3564,61882,5.4,0,0,139,236,2,2,2,22,3,0,6,9,10,12,12,13,16,9,15,0,0,0,5,100,0,1,0,133575,46333,65400,55675,0,1,0,0,0,1,0,1,0,0,low_risk
12000,0.1797,304.53,52000,39.28,0,0,13,1,11631,26,11748.47,11748.47,597.08,597.08,251.53,345.55,0,0,0,304.53,0,1,0,0,69549,0,2,0,1,17,57918,65,0,1,3288,63,18800,1,1,0,2,6323,5660,66.9,0,0,151,239,14,14,0,14,14,0,6,7,7,9,9,11,17,7,12,0,0,0,0,100,16.7,1,0,97028,69549,17100,78228,0,0,1,0,0,1,0,1,0,0,low_risk
5600,0.0881,177.59,45000,13.36,0,0,4,0,6048,11,5326.04,5326.04,352.44,352.44,273.96,78.48,0,0,0,177.59,0,1,0,2714,19726,1,1,1,2,2,13678,98,0,1,5697,80,10900,1,1,1,3,4932,4852,55.5,0,0,96,123,20,2,0,20,0,0,3,3,3,5,5,3,6,3,4,0,0,0,1,90.9,33.3,0,0,24824,19726,10900,13924,0,0,1,0,0,1,0,1,0,0,low_risk
10000,0.1691,248.05,20000,66.53,0,3,19,0,7664,42,9784.22,9784.22,486.71,486.71,215.78,270.93,0,0,0,248.05,0,1,0,8876,66029,1,2,0,2,14,22959,75,3,8,1051,63,18300,9,11,6,10,3668,4224,46.5,0,0,151,230,2,2,1,2,4,7,5,10,5,9,15,16,26,10,19,0,0,0,3,75,20,0,0,103780,30623,7900,30726,1,0,0,0,1,1,0,1,0,1,low_risk
20000,0.0702,617.73,85000,11.58,0,0,7,0,20990,14,18995.61,18995.61,1227.66,1227.66,1004.39,223.27,0,0,0,617.73,0,1,0,0,458241,1,1,0,0,27,9808,58,1,2,16024,73,25500,0,0,0,2,76374,4010,84,0,0,102,132,3,3,1,3,21,0,3,3,4,7,3,5,9,3,7,0,0,0,1,100,66.7,0,0,507448,30798,25000,16948,0,0,1,0,0,1,0,1,0,0,low_risk
30000,0.0702,926.59,115000,10.33,0,0,10,0,12886,32,0,0,30468.25536,30468.26,30000,468.26,0,0,0,29553.37,0,1,0,0,219994,1,3,2,2,3,22383,69,2,2,7644,44,47300,0,0,4,5,21999,21204,35.7,0,0,149,142,8,3,3,58,11,0,2,4,4,9,14,6,15,4,10,0,0,0,5,100,0,0,0,271151,35269,33000,32601,1,0,0,0,0,1,0,1,0,0,low_risk
28000,0.1502,970.91,60000,26.36,0,0,10,0,25854,24,26751.35,26751.35,1918.46,1918.46,1248.65,669.81,0,0,0,970.91,0,1,0,0,36114,1,5,0,1,23,10260,46,1,2,12327,73,27200,1,0,1,3,3611,609,97.4,0,0,124,160,5,5,0,21,12,0,3,5,3,7,10,5,14,5,10,0,0,0,1,100,100,0,0,49691,36114,23100,22491,0,0,1,0,0,1,0,1,0,0,low_risk
7000,0.0819,219.97,24000,28.95,0,1,10,0,4212,22,6654.43,6654.43,436.76,436.76,345.57,91.19,0,0,0,219.97,0,1,0,0,23161,0,2,0,1,16,18949,64,0,2,3653,45,21700,1,0,3,3,2316,11812,23.8,0,0,99,206,16,16,0,16,4,0,2,3,2,6,2,8,20,3,10,0,0,0,0,86.4,0,0,0,51393,23161,15500,29693,0,1,0,0,0,1,0,1,0,0,low_risk
20750,0.1356,478.1,55284,20.49,0,0,12,1,7756,14,20260,20260,940.57,940.57,490,450.57,0,0,0,478.1,0,1,0,0,237744,0,2,2,2,8,44542,94,0,0,2835,69,28300,0,3,0,2,19812,10177,37.6,0,0,43,160,27,8,1,27,20,0,3,7,4,4,3,9,10,7,12,0,0,0,2,100,0,1,0,381905,52298,16300,47605,1,0,0,0,0,1,0,1,0,0,low_risk
35000,0.1033,1134.79,200000,19.04,1,0,19,0,60067,48,33325.83,33325.83,2249.49,2249.49,1674.17,575.32,0,0,0,1134.79,0,1,0,0,450837,1,5,0,0,51,56951,91,1,2,15725,74,90900,1,15,0,3,23728,9345,81.6,0,0,172,226,3,3,6,3,20,0,5,9,6,8,18,13,24,9,19,0,0,0,1,93.6,66.7,0,0,579098,117018,50800,127698,1,0,0,0,0,1,0,1,0,0,low_risk
6000,0.0819,188.55,47000,26.94,0,0,12,0,6614,19,5703.79,5703.79,393.48,393.48,296.21,97.27,0,0,0,188.55,0,1,0,0,117177,0,3,0,1,18,28020,59,2,3,3307,41,37500,1,1,1,4,9765,93,97.3,0,0,105,116,10,10,1,10,12,0,1,5,1,1,6,8,12,5,12,0,0,0,2,100,100,0,0,171556,34634,3400,47681,1,0,0,0,0,1,0,1,1,0,low_risk
3000,0.2089,112.86,18648,26.9,0,2,8,1,6257,13,2939.36,2939.36,132.02,132.02,60.64,71.38,0,0,0,135.5,0,1,0,0,9118,3,1,1,1,10,2861,80,3,4,2168,30,27100,7,0,11,5,1140,3158,51.4,0,0,123,404,3,3,0,28,1,0,3,5,3,3,4,7,9,5,8,0,0,0,4,100,66.7,1,0,30700,9118,6500,3600,0,0,1,0,1,1,0,1,1,0,high_risk
30500,0.2089,823.25,65000,23.45,0,1,11,0,8129,42,30207.7,30207.7,787.85,787.85,292.3,495.55,0,0,0,823.25,0,1,0,816,270802,3,3,1,2,2,69246,78,2,2,2346,48,36300,1,4,3,5,24618,23754,9,0,0,128,136,4,2,2,48,3,0,1,2,5,13,17,7,23,2,11,0,0,0,4,100,0,0,0,322618,77375,26100,90740,1,0,0,1,0,1,0,1,0,0,high_risk
20000,0.1356,679.29,72000,26.58,0,0,12,0,18051,35,19088.3,19088.3,1343.51,1343.51,911.7,431.81,0,0,0,679.29,0,1,0,0,376652,0,1,0,0,27,12902,36,2,3,5164,50,32100,0,0,1,3,31388,6674,67.9,0,0,131,166,11,11,4,11,9,0,5,7,5,7,11,8,20,7,12,0,0,0,2,97.1,80,0,0,452820,30953,20800,51206,1,0,0,1,0,1,0,1,0,0,low_risk
35000,0.1033,749.35,90000,23,5,1,26,0,15743,59,34100.03,34100.03,1478.61,1478.61,899.97,578.64,0,0,0,749.35,0,1,0,0,303647,0,2,0,0,40,33873,43,0,1,4626,16,163300,1,0,1,1,11679,134332,10.3,0,0,150,201,16,16,5,16,0,0,5,6,18,33,7,21,46,6,26,0,0,0,0,91.5,0,0,0,510377,49776,149700,73161,1,0,0,0,0,1,0,1,0,0,low_risk
11000,0.1072,358.67,95000,18.2,0,0,12,0,18488,22,10476.87,10476.87,710.79,710.79,523.13,187.66,0,0,0,358.67,0,1,0,0,323133,1,3,1,1,12,12555,38,0,0,4356,56,22000,0,0,5,2,26928,1072,91.8,0,0,148,186,57,2,1,57,0,0,5,7,5,5,9,8,12,7,12,0,0,0,2,100,100,0,0,347903,31043,13100,33493,1,0,0,1,0,1,0,1,0,0,low_risk
36000,0.1691,892.96,140000,11.99,0,0,7,0,27764,8,35223.25,35223.25,1752.1,1752.1,776.75,975.35,0,0,0,892.96,0,1,0,0,40758,0,1,0,1,15,12994,65,0,3,8892,63,44600,2,0,0,4,5823,8870,69.7,0,0,15,105,13,13,0,13,15,0,3,5,4,4,1,6,7,5,7,0,0,0,0,100,50,0,0,64600,40758,29300,20000,0,0,1,1,0,1,0,1,0,0,low_risk
16000,0.0646,490.1,128000,5.97,0,0,9,0,9766,20,15189.89,15189.89,968.72,968.72,810.11,158.61,0,0,0,490.1,0,1,0,0,165752,0,1,0,0,35,10211,47,1,2,3832,20,79100,0,2,1,3,18417,64334,13.2,0,0,169,152,10,10,2,10,10,0,5,5,6,13,3,7,15,5,9,0,0,0,1,100,16.7,0,0,252719,19977,74100,21619,1,0,0,0,0,1,0,1,0,0,low_risk
36000,0.1502,856.82,186000,21.13,0,1,35,0,98129,71,35182.48,35182.48,1683.6,1683.6,817.52,866.08,0,0,0,856.82,0,1,0,0,114207,1,1,0,0,34,16078,53,2,4,28143,50,197100,3,0,3,4,3359,47606,65,0,0,135,262,6,6,3,14,0,0,12,20,19,31,11,34,57,20,35,0,0,0,2,100,36.8,0,0,227350,114207,136200,30250,1,0,0,1,0,1,0,1,0,0,low_risk
10000,0.1894,366.26,28000,61.38,0,1,19,0,18735,41,9579.86,9579.86,722,722,420.14,301.86,0,0,0,366.26,0,1,0,0,123086,1,7,2,4,4,104351,76,2,5,5378,75,25300,1,1,2,9,6478,1670,89.6,0,0,197,127,7,4,0,7,1,0,6,8,7,7,29,11,12,8,19,0,0,0,4,100,71.4,0,0,145618,123086,16100,120318,1,0,0,0,1,1,0,1,0,1,low_risk
17275,0.1502,411.16,45000,46.21,0,0,12,0,10916,23,16882.69,16882.69,872.77,872.77,392.31,480.46,0,0,0,411.16,0,1,0,0,851660,1,4,2,4,7,91776,70,0,0,5299,65,21300,2,9,6,6,70972,10229,47.5,0,0,70,72,34,1,9,34,2,0,2,4,3,3,8,5,6,4,12,0,0,0,3,100,0,0,0,904451,102692,19500,109926,1,0,0,0,1,1,0,1,0,1,low_risk
25000,0.1033,535.25,85000,18.74,0,0,10,0,22495,17,24357.16,24357.16,1056.15,1056.15,642.84,413.31,0,0,0,535.25,0,1,0,0,52557,0,2,0,1,22,30062,72,1,2,9083,60,45700,0,3,0,3,5256,15697,53.8,0,0,174,212,10,10,1,10,23,0,3,6,4,4,6,8,10,6,10,0,0,0,1,100,25,0,0,87762,52557,34000,42062,0,0,1,0,0,1,0,1,0,0,low_risk
30000,0.1356,691.23,89000,3.48,0,1,19,0,9949,25,29291.56,29291.56,1472.86,1472.86,708.44,764.42,0,0,0,691.23,0,1,0,0,18699,3,3,1,3,4,8750,100,4,5,5258,37,42500,0,0,1,8,984,23703,24.5,0,0,111,89,3,3,0,3,3,2,5,8,9,9,7,16,18,8,19,0,0,0,5,95.7,11.1,0,0,51250,18699,31400,8750,1,0,0,1,0,1,0,1,1,0,low_risk
10000,0.234,389.19,120000,18.33,0,0,10,0,24077,16,9607.83,9607.83,765.38,765.38,392.17,373.21,0,0,0,389.19,0,1,0,0,67786,1,2,1,2,5,43709,91,0,1,12290,84,33000,3,0,4,3,6779,4790,82.1,0,0,67,137,15,5,0,25,5,0,4,5,4,5,4,8,12,5,10,0,0,0,1,87.5,75,0,0,80822,67786,26700,47822,0,0,1,1,0,1,0,1,0,0,low_risk
15000,0.0881,475.68,69553.79,19.65,1,0,18,0,8282,33,14266.21,14266.21,944.02,944.02,733.79,210.23,0,0,0,475.68,0,1,0,0,31491,0,2,1,1,8,23209,91,0,3,1038,20,63800,1,1,1,4,1750,34033,10.4,0,0,142,204,15,8,1,15,8,0,6,10,7,14,5,16,27,10,18,0,0,0,1,90.9,0,0,0,113139,31491,38000,49339,0,1,0,0,0,1,0,1,0,0,low_risk
20000,0.1033,428.2,290000,11.84,0,0,22,0,148750,53,19485.73,19485.73,844.92,844.92,514.27,330.65,0,0,0,428.2,0,1,0,815,610783,3,3,2,5,2,93989,88,2,4,8430,38,283600,2,2,4,10,27763,91759,14.6,0,0,290,225,3,2,3,19,5,0,6,11,11,17,17,17,32,11,22,0,0,0,5,100,0,0,0,761852,247181,107400,107660,1,0,0,0,0,1,0,1,0,0,low_risk
23000,0.0646,704.51,85000,22.77,0,0,16,1,20028,28,21835.49,21835.49,1400.77,1400.77,1164.51,236.26,0,0,0,704.51,0,1,0,0,337641,0,6,0,0,46,54429,49,3,3,8051,47,45600,0,1,1,3,21103,16089,52.4,0,0,341,183,8,8,4,8,9,0,4,7,4,8,9,9,15,7,16,0,0,0,3,100,0,1,0,436758,74457,33800,108158,1,0,0,1,0,1,0,1,0,0,low_risk
32000,0.1356,1086.86,97134.57,37.4,0,1,19,1,29145,35,30544.02,30544.02,2149.61,2149.61,1455.98,693.63,0,0,0,1086.86,0,1,0,0,337361,6,5,3,6,2,85356,82,5,7,8357,67,66700,6,13,5,13,17756,15103,41.9,0,0,147,133,3,2,1,6,2,0,4,10,5,7,14,13,20,10,19,0,0,0,8,100,20,1,0,403528,114501,26000,103658,1,0,0,0,0,1,0,1,0,0,low_risk
18000,0.2631,542.24,85000,33.75,0,1,16,0,21444,35,17701.58,17701.58,1058.17,1058.17,298.42,759.75,0,0,0,542.24,0,1,0,0,249534,3,3,2,2,9,50999,68,4,5,11812,61,42900,0,6,4,7,15596,8641,65.7,0,0,129,323,3,3,6,3,3,0,4,7,5,9,14,11,15,7,16,0,0,0,6,100,20,0,0,321997,72443,25200,75123,1,0,0,1,0,1,0,1,0,0,low_risk
6000,0.1614,211.36,65000,16.12,3,0,5,0,4057,28,5736.92,5736.92,417.34,417.34,263.08,154.26,0,0,0,211.36,0,1,0,0,81877,1,2,1,5,2,24286,90,0,0,4057,80,8500,9,6,3,5,16375,4443,47.7,0,0,137,184,52,2,1,52,0,0,1,1,2,6,18,2,9,1,5,0,0,0,1,82.1,0,0,0,106094,28343,8500,27044,1,0,0,1,0,1,0,1,0,0,low_risk
18000,0.1691,446.48,87500,14.29,1,0,9,0,5123,12,17611.62,17611.62,876.05,876.05,388.38,487.67,0,0,0,446.48,0,1,0,0,178719,2,2,0,2,13,28852,76,3,3,1917,64,15400,5,0,0,5,19858,3595,57.2,0,0,64,143,1,1,1,10,13,2,4,5,4,4,3,6,8,5,9,0,0,1,3,75,25,0,0,227889,33975,8400,37789,1,0,0,1,0,1,0,1,0,0,low_risk
32000,0.1298,727.78,75000,15.73,0,0,9,0,12172,13,31232.58,31232.58,1432.48,1432.48,767.42,665.06,0,0,0,727.78,0,1,0,0,294806,1,2,0,1,20,18048,66,1,1,9076,66,18500,1,2,0,2,36851,4724,65.8,0,0,51,95,4,4,2,62,20,1,1,3,3,4,4,5,6,3,9,0,0,0,1,100,33.3,0,0,321834,30220,13800,27541,1,0,0,0,0,1,0,1,0,0,low_risk
5000,0.1797,180.69,39000,11.42,2,2,9,0,4147,9,4786.79,4786.79,356.39,356.39,213.21,143.18,0,0,0,180.69,0,1,0,0,16081,1,1,0,1,20,11934,80,1,2,2381,36,30000,0,1,5,3,1787,25353,14.1,0,0,20,45,4,4,0,4,4,0,4,4,6,6,1,8,8,4,9,0,0,0,1,75,0,0,0,44961,16081,29500,14961,0,0,1,0,0,1,0,1,0,0,low_risk
5500,0.1356,186.81,80000,12.9,1,0,7,0,3983,11,5249.27,5225.41,369.48,367.8,250.73,118.75,0,0,0,186.81,0,1,0,0,148737,1,3,0,1,16,14354,46,1,1,1546,47,7700,0,2,0,3,21248,3717,51.7,0,0,93,41,6,6,1,6,15,1,3,3,3,4,5,3,4,3,7,0,0,1,1,90.9,33.3,0,0,170886,18337,7700,31123,1,0,0,0,0,1,0,0,0,0,low_risk
15000,0.2727,460.46,95000,15.47,0,2,5,0,7985,21,14758.11,14758.11,852.75,852.75,241.89,610.86,0,0,0,460.46,0,1,0,0,155726,3,2,3,3,6,29572,82,1,2,7903,73,15800,4,0,6,6,31145,7815,50.5,0,0,93,156,6,6,1,15,6,0,2,2,2,7,12,2,8,2,5,0,0,0,5,100,0,0,0,170516,37557,15800,35891,1,0,0,0,0,1,0,1,0,0,low_risk
10000,0.0819,314.25,245000,12,1,0,15,0,18102,38,9506.32,9506.32,623.95,623.95,493.68,130.27,0,0,0,314.25,0,1,0,0,57949,1,4,0,1,19,39847,48,1,2,5783,44,47400,1,0,4,3,3863,18836,43.6,0,0,192,479,1,1,4,1,3,3,6,9,6,12,13,11,21,9,15,0,0,0,1,86.7,0,0,0,131050,57949,33400,83650,0,0,1,0,0,1,0,1,0,0,low_risk
25000,0.118,553.59,240000,27.2,0,0,26,0,238158,54,24381.46,24381.46,1090.79,1090.79,618.54,472.25,0,0,0,553.59,0,1,0,0,593461,6,5,3,5,5,200407,80,3,4,20095,50,331300,1,4,1,9,22825,70268,35.6,0,0,148,222,4,4,3,4,5,0,10,11,13,16,18,19,33,11,26,0,0,0,6,100,23.1,0,0,940824,438565,109100,222878,1,0,0,0,0,1,0,1,0,0,low_risk
6000,0.0756,186.81,25000,15.46,0,0,6,1,5098,8,5701.04,5701.04,371.1,371.1,298.96,72.14,0,0,0,186.81,0,1,0,0,12685,0,1,0,2,17,7587,75,0,1,2320,29,33400,3,0,0,3,2114,28302,15.3,0,0,22,90,16,16,0,16,17,0,4,4,5,5,2,5,6,4,6,0,0,0,0,100,0,1,0,43535,12685,33400,10135,0,1,0,1,0,1,0,1,0,0,low_risk
5000,0.1072,163.04,48000,14.75,0,0,6,1,5230,14,4762.2,4762.2,323.1,323.1,237.8,85.3,0,0,0,163.04,0,1,0,0,27047,1,1,1,1,6,21817,97,0,2,0,75,13400,1,2,1,3,4508,3500,0,0,0,160,155,14,6,2,20,6,0,0,3,1,2,6,5,6,3,6,0,0,0,1,100,0,1,0,35934,27047,3500,22534,0,0,1,0,0,1,0,1,0,0,low_risk
17600,0.0819,553.07,89153,33.87,0,0,42,0,23297,98,16731.15,16731.15,1098.13,1098.13,868.85,229.28,0,0,0,553.07,0,1,0,0,485073,0,27,0,1,16,247801,125,0,0,9246,101,66200,0,1,0,1,11549,23459,44.4,0,0,206,159,28,16,2,28,16,0,6,10,7,7,79,14,17,10,42,0,0,0,0,100,14.3,0,0,513037,271098,42200,219040,1,0,0,0,0,1,0,1,0,0,low_risk
1900,0.0881,60.26,140000,12.42,0,0,13,0,31452,25,1807.04,1807.04,119.59,119.59,92.96,26.63,0,0,0,60.26,0,1,0,849,38590,1,2,0,2,13,7138,39,1,2,11972,60,46200,2,1,0,4,2968,6406,81.1,0,0,226,152,1,1,0,39,13,4,5,9,5,8,6,11,19,9,13,0,0,0,1,84,100,0,0,64312,38590,33900,18112,1,0,0,0,0,1,0,0,0,0,low_risk
12000,0.1894,439.51,50000,37.69,1,0,11,0,10507,21,11495.83,11495.83,866.39,866.39,504.17,362.22,0,0,0,439.51,0,1,0,0,42752,1,8,1,3,12,32245,61,1,1,6367,64,13700,4,0,3,5,3887,3193,76.7,0,0,112,113,2,2,0,2,9,0,3,3,3,3,17,3,3,3,11,0,0,0,2,100,66.7,0,0,66411,42752,13700,52711,0,1,0,0,0,1,0,1,0,0,low_risk
20000,0.0756,622.68,66937,31.93,0,0,12,0,11064,19,19003.51,19003.51,1236.96,1236.96,996.49,240.47,0,0,0,622.68,0,1,0,0,316004,1,3,0,1,16,37552,53,1,2,4037,41,35800,2,0,3,4,26334,14738,29.5,0,0,105,92,9,4,2,9,5,0,2,3,5,6,6,8,11,3,12,0,0,0,2,100,0,0,0,382950,48616,20900,79039,1,0,0,0,0,1,0,1,0,1,low_risk
20000,0.1072,652.13,75000,32.22,0,0,11,1,13725,13,19048.84,19048.84,1292.35,1292.35,951.16,341.19,0,0,0,652.13,0,1,0,0,106967,0,3,1,1,7,93242,35,1,3,3253,43,23600,0,0,1,4,9724,7895,56.1,0,0,79,81,8,7,0,8,9,0,5,7,6,6,5,8,8,7,11,0,0,0,2,100,16.7,1,0,144939,106967,18000,121339,1,0,0,0,0,1,0,1,0,0,low_risk
3000,0.1614,105.68,68000,25.2,0,1,8,0,13088,15,2868.46,2868.46,208.67,208.67,131.54,77.13,0,0,0,105.68,0,1,0,625,64239,2,2,1,1,5,51151,89,1,1,5187,53,33800,0,2,3,2,8030,1304,84.7,0,0,160,403,3,3,0,184,5,0,2,6,2,4,7,6,8,6,8,0,0,0,2,60,100,0,0,105930,64239,8500,72130,0,1,0,0,0,1,0,0,0,0,low_risk
10000,0.1691,356.08,95000,8.8,0,0,7,0,24136,11,9566.64,9566.64,702.77,702.77,433.36,269.41,0,0,0,356.08,0,1,0,0,31808,0,1,0,1,18,7672,73,1,4,8745,46,58700,0,1,1,5,4544,34564,41.1,0,0,39,47,11,11,0,13,11,0,5,5,6,9,2,6,9,5,7,0,0,0,1,100,50,0,0,69182,31808,58700,10482,0,0,1,0,0,1,0,1,0,0,low_risk
40000,0.1356,921.64,150000,6.67,0,1,10,0,22277,12,39055.41,39055.41,1813.15,1813.15,944.59,868.56,0,0,0,921.64,0,1,0,0,241719,1,1,0,1,19,5978,85,1,1,6512,60,40300,1,0,2,2,24172,1970,86.3,0,0,19,53,5,5,2,26,5,0,2,8,2,2,1,8,9,8,10,0,0,0,1,91.7,100,0,0,272300,28255,14400,7000,1,0,0,1,0,1,0,1,0,0,low_risk
24000,0.118,531.45,96000,36.18,0,1,20,0,20418,39,23406.19,23406.19,1047.17,1047.17,593.81,453.36,0,0,0,531.45,0,1,0,0,325717,1,9,2,3,7,81187,76,2,2,4066,54,65800,1,0,1,6,16286,39475,27.4,0,0,120,191,3,3,1,3,3,0,8,10,8,14,14,10,24,10,20,0,0,0,4,100,0,0,0,405366,101605,54400,110375,1,0,0,0,0,1,0,1,0,0,low_risk
11200,0.2089,302.31,61200,23.16,1,0,12,0,9452,27,10983.46,10983.46,591.62,591.62,216.54,375.08,0,0,0,302.31,0,1,0,0,48262,0,2,1,1,10,38810,82,2,4,965,67,24800,2,15,6,5,4022,648,67.6,0,0,50,58,7,7,0,8,7,1,2,4,2,2,16,10,11,4,12,0,0,1,3,96.3,50,0,0,72357,48262,2000,47557,0,0,1,0,0,1,0,1,0,0,low_risk
9000,0.1356,305.68,240000,10.99,0,1,18,0,35918,33,8589.74,8589.74,604.58,604.58,410.26,194.32,0,0,0,305.68,0,1,0,0,485109,1,5,1,4,8,37483,71,4,6,11370,55,80100,3,1,3,10,26951,25957,55.2,0,0,152,327,6,6,1,11,0,1,5,10,5,17,7,12,25,10,18,0,0,0,5,87.9,20,0,0,630852,73401,57900,53000,1,0,0,1,0,1,0,1,0,0,low_risk
1000,0.1992,37.13,8349,25.76,1,0,3,0,1669,6,958.6,958.6,73.15,73.15,41.4,31.75,0,0,0,37.13,0,1,0,0,3437,0,1,0,1,16,1768,70,0,0,1456,43,5500,1,0,1,1,1146,44,97.1,0,0,59,61,25,16,0,25,8,0,1,2,1,1,3,2,3,2,3,0,0,0,0,83.3,100,0,0,8025,3437,1500,2525,0,1,0,0,0,0,0,0,1,0,low_risk
15950,0.1691,395.63,85000,39.67,0,1,32,0,37356,45,15605.86,15605.86,776.28,776.28,344.14,432.14,0,0,0,395.63,0,1,0,0,62676,0,3,0,0,32,25320,43,2,6,5200,63,47500,3,5,2,6,2022,904,96,0,0,152,245,8,8,0,10,0,0,13,22,14,18,6,29,39,23,31,0,0,0,2,100,92.9,0,0,128523,62676,22700,81023,1,0,0,0,0,1,0,1,0,0,low_risk
