loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,issue_d_Jan-2019,issue_d_Mar-2019,initial_list_status_w,next_pymnt_d_May-2019,application_type_Joint App,loan_status
16000,0.1614,390.29,62500,25.48,0,0,8,1,16774,19,15467.63,15467.63,1156.52,1156.52,532.37,624.15,0,0,0,390.29,0,1,0,0,27809,0,2,0,1,16,11035,48,0,1,7433,62,21600,1,0,1,2,3476,1627,90.9,0,0,106,206,24,16,1,24,11,0,4,5,4,13,3,6,15,5,8,0,0,0,0,93.8,100,1,0,44600,27809,17900,23000,1,0,0,0,0,1,0,1,1,0,low_risk
12000,0.1614,422.72,45000,21.49,0,0,11,0,12834,22,11205.45,11205.45,1257.4,1257.4,794.55,462.85,0,0,0,422.72,0,1,0,0,16495,1,2,1,2,5,3661,70,2,3,2310,68,54900,1,2,0,5,1500,36094,98,0,0,154,436,7,5,0,26,15,1,3,8,4,7,3,9,19,8,11,0,0,0,3,77.3,75,0,0,60131,16495,40700,5231,0,0,1,0,0,1,0,1,1,0,low_risk
30000,0.0756,934.02,50000,20.12,0,0,4,0,2650,16,28505.27,28505.27,1943.64,1943.64,1494.73,448.91,0,0,0,934.02,0,1,0,0,5249,0,2,0,0,32,2599,10,0,0,2578,12,16400,3,3,2,0,1312,7822,24.8,0,0,176,246,38,32,0,243,7,0,1,2,1,5,7,2,9,2,4,0,0,0,0,100,0,0,0,42560,5249,10400,26160,0,0,1,0,1,1,0,1,0,1,low_risk
35000,0.1797,888.2,26000,39.29,0,2,3,0,6766,13,33891.34,33891.34,2629.66,2629.66,1108.66,1521,0,0,0,888.2,0,1,0,0,18259,1,2,1,2,1,11493,44,0,0,6766,55,7000,3,1,2,2,6086,234,96.7,0,0,160,136,69,1,0,78,1,0,1,1,1,4,7,1,6,1,3,0,0,0,1,100,100,0,0,33303,18259,7000,26303,0,0,1,0,1,1,0,1,1,1,low_risk
6500,0.1298,218.95,80000,15.08,4,0,13,0,6315,21,6049.23,6049.23,652.16,652.16,450.77,201.39,0,0,0,218.95,0,1,0,809,42243,0,2,0,0,32,35928,33,0,1,2402,21,42700,0,1,0,1,3249,26148,11.4,0,0,209,241,14,14,0,34,14,0,3,6,6,10,6,10,15,6,13,0,0,0,0,76.2,0,0,0,99138,42243,29500,56438,1,0,0,0,0,1,0,1,1,0,low_risk
12000,0.1072,391.28,149000,17.06,0,0,11,0,11765,19,11140.12,11140.12,1166.69,1166.69,859.88,306.81,0,0,0,391.28,0,1,0,0,617492,1,6,2,6,2,103297,79,1,1,5965,78,17000,3,0,1,8,56136,5235,69.2,0,0,142,195,10,2,1,10,7,0,3,3,3,8,9,3,9,3,11,0,0,0,3,82.4,33.3,0,0,675630,115062,17000,143794,1,0,0,1,0,1,0,1,1,0,low_risk
11000,0.1033,235.51,112000,11.16,0,0,7,0,3922,18,887.45,887.45,10200.22,10200.22,10112.55,87.67,0,0,0,235.51,0,1,0,0,342934,1,2,2,3,6,50668,85,0,1,1742,70,18100,2,3,3,5,48991,11148,23.1,0,0,207,299,24,6,2,24,6,0,2,4,2,5,7,4,9,4,7,0,0,0,3,77.8,0,0,0,368598,54590,14500,59988,1,0,0,0,0,1,0,1,1,0,low_risk
10000,0.2235,278.19,40000,20.79,0,2,7,0,13538,7,9719.01,9719.01,803.53,803.53,280.99,522.54,0,0,0,278.19,0,1,0,0,20676,1,1,0,0,53,7138,43,1,4,3264,53,22400,1,0,3,4,2954,4522,69,0,0,53,28,5,5,0,5,5,0,5,6,5,5,1,6,6,6,7,0,0,0,1,100,40,0,0,38838,20676,14600,16438,0,0,1,1,0,1,0,1,1,0,low_risk
19025,0.0819,597.85,158000,20.09,0,0,12,0,51170,36,17611.38,17611.38,1784.89,1784.89,1413.62,371.27,0,0,0,597.85,0,1,0,0,298765,0,2,0,1,14,44529,43,0,1,25101,39,106900,1,5,0,2,29877,41635,46,0,0,233,147,14,14,4,14,14,0,5,6,5,8,16,9,16,6,12,0,0,0,0,100,0,0,0,389528,95699,92100,67105,1,0,0,0,0,1,0,1,1,0,low_risk
10000,0.118,221.44,99400,18.22,0,0,19,0,8958,27,9627.04,9627.04,657.76,657.76,372.96,284.8,0,0,0,221.44,0,1,0,0,42827,1,3,1,2,10,33869,81,4,7,1923,49,34200,1,1,0,9,2254,16188,23.6,0,0,221,238,1,1,0,8,22,2,4,6,9,9,9,16,18,6,19,0,0,0,5,92.6,0,0,0,96160,42827,21200,61960,0,0,1,0,0,1,0,1,1,0,low_risk
18675,0.1894,683.99,55000,27.94,0,1,10,0,14803,21,17488.76,17488.76,2032.32,2032.32,1186.24,846.08,0,0,0,683.99,0,1,0,0,269813,1,2,1,2,2,20226,91,2,3,4135,59,36700,0,2,1,6,26981,9165,31.1,0,0,86,212,9,2,1,9,2,4,1,2,3,9,6,7,14,2,10,0,0,0,3,76.2,0,0,0,298027,35029,13300,22327,1,0,0,0,0,1,0,1,1,0,low_risk
21000,0.0881,665.94,40000,31.89,0,0,7,0,8686,14,19453.41,19453.41,1987.54,1987.54,1546.59,440.95,0,0,0,665.94,0,1,0,0,21801,1,2,0,0,35,13115,40,1,1,4160,42,18900,0,1,0,1,3114,9607,46.3,0,0,177,227,3,3,0,91,23,0,3,4,4,5,6,5,8,4,7,0,0,0,1,92.9,25,0,0,51403,21801,17900,32503,0,0,1,0,0,1,0,1,1,0,low_risk
35000,0.1797,888.2,106789,16.11,0,2,13,0,42070,25,33891.33,33891.33,2524.84,2524.84,1108.67,1416.17,0,0,0,888.2,0,1,0,0,46127,0,1,0,0,48,4057,34,0,0,9704,81,44800,0,2,2,0,3548,1940,93.6,0,0,145,161,32,32,0,34,0,0,9,12,9,12,5,12,20,12,13,0,0,0,0,100,88.9,0,0,56800,46127,30400,12000,0,0,1,1,0,1,0,1,1,0,low_risk
10000,0.1072,216.04,104000,14.57,0,1,24,0,10649,45,8592.77,8592.77,1663.6,1663.6,1407.23,256.37,0,0,0,216.04,0,1,0,0,225412,4,4,0,1,15,20477,38,4,7,7393,21,91700,2,5,4,9,9392,23774,26.2,0,0,188,179,2,2,4,6,1,0,3,6,6,11,9,18,32,6,24,0,0,0,5,100,16.7,0,0,353425,31126,32200,53925,1,0,0,0,0,1,0,1,1,0,low_risk
11000,0.1447,378.47,80000,12.93,0,0,21,0,7183,27,10253.59,10253.59,1126.57,1126.57,746.41,380.16,0,0,0,378.47,0,1,0,0,371900,1,13,0,2,21,76187,114,3,6,1390,103,13700,0,0,2,8,17710,3991,35.6,0,0,103,57,6,6,1,8,9,0,2,6,3,4,17,7,9,6,21,0,0,0,3,96.3,33.3,0,0,388956,83370,6200,66962,1,0,0,0,0,1,0,1,1,0,low_risk
15000,0.1797,380.66,46000,15.21,0,1,5,0,185,13,14524.85,14524.85,1134.49,1134.49,475.15,659.34,0,0,0,380.66,0,1,0,0,14872,1,3,2,3,5,14687,77,1,1,185,66,3500,5,0,3,4,2974,3315,5.3,0,0,87,101,11,5,0,11,5,1,1,1,2,7,5,2,7,1,5,0,0,0,3,100,0,0,0,22662,14872,3500,19162,0,1,0,0,0,1,0,1,1,0,low_risk
40000,0.0819,1256.97,77000,28.4,0,0,8,1,14507,15,37027.9,37027.9,3752.71,3752.71,2972.1,780.61,0,0,0,1256.97,0,1,0,0,340439,0,3,0,4,17,33618,62,1,1,910,62,22600,2,4,2,5,42555,290,75.8,0,0,153,163,9,9,2,54,8,0,1,4,1,1,6,4,7,4,8,0,0,0,1,100,100,1,0,385241,48125,1200,54695,1,0,0,0,0,1,0,1,1,1,low_risk
12000,0.1691,297.66,82000,12.56,0,1,7,1,8693,19,11608.86,11608.86,932.44,932.44,391.14,541.3,0,0,0,297.66,0,1,0,0,132719,2,3,0,2,19,124026,79,3,4,7753,77,12700,4,1,6,6,18960,2247,77.5,0,0,160,197,4,4,0,9,4,0,1,3,1,3,12,4,6,3,7,0,0,0,3,100,100,1,0,137102,132719,10000,124402,0,0,1,1,0,1,0,1,1,0,low_risk
8400,0.0819,263.97,27000,26.67,0,0,11,0,11341,19,7775.84,7775.84,788.09,788.09,624.16,163.93,0,0,0,263.97,0,1,0,0,12176,0,2,0,1,24,835,11,1,3,4552,32,30400,1,0,1,4,1107,12549,35.6,0,0,37,199,11,11,0,11,11,0,3,5,5,6,2,9,17,5,11,0,0,0,1,100,20,0,0,37925,12176,19500,7525,0,1,0,0,0,1,0,1,1,0,low_risk
25000,0.1797,634.43,75000,18.74,0,0,16,1,22586,21,24475.99,24475.99,1431.09,1431.09,524.01,907.08,0,0,0,634.43,0,1,0,0,43848,0,1,0,1,18,21262,61,1,2,4565,64,34100,0,3,0,3,2923,2969,82.8,0,0,56,70,12,12,0,12,13,0,7,12,7,8,4,15,17,12,16,0,0,0,1,100,71.4,1,0,69076,43848,17300,34976,0,0,1,0,0,1,0,1,0,0,low_risk
3000,0.1447,103.22,45000,26.67,0,0,16,1,8914,20,2796.43,2773.13,307.25,304.69,203.57,103.68,0,0,0,103.22,0,1,0,0,197587,3,5,2,3,8,21344,78,2,4,3092,61,22400,4,0,6,8,12349,5412,51.7,0,0,171,42,2,2,1,2,5,4,5,9,5,5,8,10,11,9,16,0,0,0,5,80,20,1,0,217236,30258,11200,27310,1,0,0,1,0,1,0,0,1,0,low_risk
20000,0.1502,476.01,113000,34.48,0,0,10,0,37572,34,19314.46,19314.46,1411.34,1411.34,685.54,725.8,0,0,0,476.01,0,1,0,0,424566,0,4,0,4,18,386994,89,1,1,11015,77,53700,1,12,5,5,42457,11567,59,0,0,91,182,8,8,1,8,1,0,3,5,3,9,18,6,15,5,10,0,0,0,1,100,66.7,0,0,460547,424566,28200,406847,1,0,0,0,0,1,0,1,1,0,low_risk
24000,0.118,794.86,78000,9.98,1,0,11,0,9185,21,22306.88,22306.88,2368.85,2368.85,1693.12,675.73,0,0,0,794.86,0,1,0,0,15045,0,1,0,0,68,5860,34,2,3,1359,33,27700,0,0,2,3,1505,9866,26.9,0,0,150,268,7,7,0,7,7,0,5,7,5,6,5,10,16,7,11,0,0,0,2,95.2,20,0,0,45001,15045,13500,17301,0,0,1,0,0,1,0,0,1,0,low_risk
8000,0.1614,281.81,60000,14.4,0,0,10,0,10741,18,7470.31,7470.31,862.82,862.82,529.69,333.13,0,0,0,281.81,0,1,0,0,24028,0,3,0,1,21,13287,73,0,1,4771,57,23600,1,1,0,2,2403,2317,81.5,0,0,114,95,21,21,0,21,21,0,3,4,3,3,9,7,9,4,10,0,0,0,0,100,66.7,0,0,41850,24028,12500,18250,0,0,1,0,0,1,0,1,1,0,low_risk
5000,0.1894,183.13,95000,20.31,0,1,6,0,10219,24,4682.4,4682.4,544.13,544.13,317.6,226.53,0,0,0,183.13,0,1,0,0,90361,2,2,2,3,5,80142,91,0,1,4201,86,12400,0,2,1,4,15060,1673,85.3,0,0,129,225,13,5,0,37,4,2,3,4,3,10,11,4,13,4,6,0,0,0,2,91.3,100,0,0,94323,90361,11400,81923,0,0,1,0,0,1,0,1,1,0,low_risk
30000,0.0646,918.93,100000,19.58,0,0,10,0,3935,13,27715.46,27715.46,2794.47,2794.47,2284.54,509.93,0,0,0,918.93,0,1,0,0,46951,0,3,0,1,17,40553,66,2,3,935,52,86200,1,0,1,4,5217,75550,8.1,0,0,111,222,11,11,0,11,12,0,3,4,4,5,5,6,7,4,10,0,0,0,2,100,0,0,0,149865,46951,77400,61202,0,0,1,0,0,1,0,1,1,0,low_risk
30000,0.1691,744.13,75000,27.58,0,1,20,0,12773,26,29022.21,29022.21,2204.21,2204.21,977.79,1226.42,0,0,0,744.13,0,1,0,0,52319,4,3,3,3,1,39546,95,2,6,3003,62,42500,1,0,2,9,2616,17864,39.4,0,0,37,153,3,1,0,3,4,0,8,9,12,15,4,17,22,9,20,0,0,0,5,100,25,0,0,84260,52319,29500,41760,0,0,1,0,1,1,0,1,1,1,low_risk
25000,0.1072,540.08,84000,20.33,0,0,11,0,17401,13,24041.25,24041.25,1605.35,1605.35,958.75,646.6,0,0,0,540.08,0,1,0,0,295128,0,2,0,1,19,27938,65,1,1,7763,50,47700,1,0,1,3,26830,23882,34.4,0,0,79,53,7,7,1,25,10,0,5,6,5,5,3,7,8,6,11,0,0,0,2,100,0,0,0,343574,46338,36400,43142,1,0,0,0,0,1,0,1,1,1,low_risk
25000,0.118,553.59,39500,26.83,0,1,5,0,11038,22,24067.62,24067.62,1562.44,1562.44,932.38,630.06,0,0,0,553.59,0,1,0,0,81375,0,2,0,0,39,37452,67,0,1,8891,65,19000,0,1,2,3,16275,7962,58.1,0,0,151,62,16,10,2,16,0,1,2,2,2,3,17,2,3,2,5,0,0,0,2,95,0,0,0,108031,48490,19000,55781,1,0,0,0,1,1,0,1,0,1,low_risk
9000,0.0702,277.98,53200,37.81,1,0,15,0,40987,25,8320.05,8320.05,830.43,830.43,679.95,150.48,0,0,0,277.98,0,1,0,0,170632,0,1,0,1,13,22815,85,0,2,12481,46,112500,1,0,0,3,11375,58550,41,1,0,120,489,16,13,2,16,14,1,5,6,8,13,3,13,20,6,15,0,0,1,0,96,0,0,0,269208,63802,99200,26908,1,0,0,0,0,1,0,1,1,1,low_risk
34200,0.1131,1124.7,115000,7.76,0,1,10,0,23802,29,31770.14,31770.14,3309.64,3309.64,2429.86,879.78,0,0,0,1124.7,0,1,0,0,51278,0,3,0,2,22,27476,100,0,0,10959,94,27000,0,0,1,2,5698,995,95.4,0,0,148,142,46,22,0,46,4,0,3,5,3,6,16,6,12,5,10,0,0,0,0,100,100,0,0,54606,51278,21800,27606,0,0,1,1,0,1,0,1,1,0,low_risk
15000,0.234,583.78,35000,39.64,0,1,10,0,12493,16,14109.01,14109.01,1731.84,1731.84,890.99,840.85,0,0,0,583.78,0,1,0,0,41024,1,2,1,2,4,28531,83,0,2,6297,58,36400,0,0,1,4,4558,10515,52.2,0,0,135,198,18,4,0,18,4,0,3,5,4,4,6,8,10,5,10,0,0,0,1,100,50,0,0,70665,41024,22000,34265,0,1,0,0,1,1,0,1,1,0,low_risk
3000,0.1614,105.68,130000,11.34,0,0,7,0,10572,22,2801.36,2801.36,314.35,314.35,198.64,115.71,0,0,0,105.68,0,1,0,283,280203,1,3,2,4,3,32353,94,0,1,8233,95,10900,3,0,2,6,40029,328,97,0,0,117,225,21,3,2,21,9,0,3,3,3,6,14,3,6,3,7,0,0,0,2,90.9,100,0,0,285808,42925,10900,34346,1,0,0,0,0,1,0,1,1,0,low_risk
7500,0.118,248.4,42000,12.57,0,0,12,0,7574,26,6970.88,6970.88,759.95,759.95,529.12,230.83,0,0,0,248.4,0,1,0,163,65890,1,5,0,0,28,58316,96,2,2,2634,72,30700,0,0,1,2,5491,10871,39.6,0,0,219,223,6,6,0,6,9,0,4,5,4,6,14,7,12,5,12,0,0,0,2,100,0,0,0,91658,65890,18000,60958,0,0,1,0,0,1,0,1,1,0,low_risk
4500,0.1072,146.73,52000,21.97,0,1,14,0,6191,17,4177.55,4177.55,448.23,448.23,322.45,125.78,0,0,0,146.73,0,1,0,0,223452,1,3,1,1,6,37253,75,3,6,2693,50,36500,1,1,3,9,15961,24309,20.3,0,0,53,41,8,6,1,12,6,0,5,5,6,6,6,9,9,5,14,0,0,0,4,100,0,0,0,268536,43444,30500,49676,1,0,0,0,0,1,0,1,1,0,low_risk
10000,0.1033,324.23,44000,26.9,0,1,13,1,9370,24,9521.65,9521.65,680.03,680.03,478.35,201.68,0,0,0,324.23,0,1,0,0,35712,1,3,2,3,11,26342,83,6,8,1621,59,29500,2,4,3,11,2747,7338,33.3,0,0,312,83,3,3,0,7,3,0,4,9,4,7,9,10,15,9,13,0,0,0,8,100,25,1,0,61093,35712,11000,31593,0,0,1,0,1,1,0,1,0,1,low_risk
30000,0.1614,731.78,40000,52.72,0,2,17,0,17411,20,29001.85,29001.85,2168.44,2168.44,998.15,1170.29,0,0,0,731.78,0,1,0,0,205373,4,8,5,5,4,85744,90,0,1,3419,89,20300,3,5,8,6,12081,505,93.8,0,0,103,258,24,4,1,24,4,0,3,6,3,3,11,8,8,6,17,0,0,0,5,100,100,0,0,261229,103155,8100,95718,1,0,0,0,0,1,0,1,1,1,low_risk
35000,0.0881,1109.9,140000,19.63,0,0,13,0,24744,24,32422.34,32422.34,3379.43,3379.43,2577.66,801.77,0,0,0,1109.9,0,1,0,0,61932,0,7,0,2,15,37188,52,1,1,16202,46,64800,2,0,1,3,4764,39256,38.7,0,0,160,124,7,7,0,7,6,0,3,3,4,6,16,6,8,3,13,0,0,0,1,95.7,0,0,0,135852,61932,64000,71052,0,0,1,1,0,1,0,1,1,0,low_risk
26000,0.1797,659.81,67000,14.4,1,2,16,0,17269,35,25176.41,25176.41,1953.47,1953.47,823.59,1129.88,0,0,0,659.81,0,1,0,0,20793,3,1,0,0,57,3524,27,4,6,6164,36,44600,1,0,5,6,1300,18253,45.2,0,0,101,140,1,1,0,3,1,0,7,12,8,16,4,15,31,12,16,0,0,0,4,94.1,25,0,0,57859,20793,33300,13259,1,0,0,0,0,1,0,1,1,0,low_risk
9600,0.1072,313.03,65000,15.92,0,0,27,0,8307,32,8912.08,8912.08,933.37,933.37,687.92,245.45,0,0,0,313.03,0,1,0,667,106220,1,12,2,2,6,97913,123,1,5,2453,105,21800,0,4,0,7,3934,3817,50.4,0,0,177,151,11,6,0,31,13,0,3,8,3,4,15,14,17,8,27,0,0,0,3,100,0,0,0,101361,106220,7700,79561,1,0,0,0,0,1,0,1,1,0,low_risk
35000,0.0756,1089.69,120000,24.99,0,0,15,0,100473,33,32375.97,32375.97,3313.17,3313.17,2624.03,689.14,0,0,0,1089.69,0,1,0,0,243317,0,7,0,3,14,49877,59,1,1,8497,38,169800,2,1,1,4,16221,64749,18.7,0,0,135,322,11,11,4,11,8,0,3,5,5,6,21,7,8,5,15,0,0,0,1,84.8,0,0,0,403800,150350,79600,84000,1,0,0,0,0,1,0,1,1,0,low_risk
8000,0.234,311.35,110000,11.2,0,0,12,0,19037,36,7524.8,7524.8,923.65,923.65,475.2,448.45,0,0,0,311.35,0,1,0,0,294637,0,5,0,1,19,21088,67,2,3,4420,78,20200,2,5,3,4,24553,80,98.2,0,0,197,232,7,7,3,9,1,9,1,5,1,6,16,6,17,5,12,0,0,0,2,64.7,100,0,0,321717,40125,4500,31517,1,0,0,1,0,1,0,1,1,0,low_risk
20000,0.0756,622.68,231000,14.22,2,1,15,0,44361,34,18500.55,18500.55,1859.64,1859.64,1499.45,360.19,0,0,0,622.68,0,1,0,0,512184,1,2,0,2,15,55348,67,1,2,9816,62,61400,5,1,1,6,36585,13888,75.3,0,0,110,331,6,6,4,6,2,0,7,8,9,11,11,11,18,8,15,0,0,0,1,90.9,87.5,0,0,567623,105625,58000,67963,1,0,0,0,0,1,0,1,1,0,low_risk
6000,0.1447,206.44,115000,24.61,0,0,31,0,8728,46,5592.86,5592.86,614.5,614.5,407.14,207.36,0,0,0,206.44,0,1,0,0,385959,2,20,1,3,9,200721,124,2,5,4726,112,25800,0,0,3,9,12865,11872,42.4,0,0,162,281,1,1,2,1,5,19,6,6,7,10,27,10,17,6,31,0,0,0,4,53.3,0,0,0,363789,209449,20600,161989,1,0,0,0,0,1,0,1,1,0,low_risk
9000,0.1298,303.16,38000,26.31,0,1,9,0,6752,11,8586.15,8586.15,638.77,638.77,413.85,224.92,0,0,0,303.16,0,1,0,0,43239,1,2,1,2,5,36487,68,1,4,3865,49,14600,2,1,3,6,4804,1842,73.7,0,0,36,45,8,5,0,21,5,0,2,4,2,2,4,7,7,4,9,0,0,0,2,100,50,0,0,53076,43239,7000,38476,0,0,1,0,0,1,0,1,0,0,low_risk
4475,0.1614,157.64,65000,10.41,0,1,11,0,8723,18,4178.7,4178.7,468.91,468.91,296.3,172.61,0,0,0,157.64,0,1,0,0,13345,1,1,0,2,15,4622,69,2,6,2431,71,12100,3,0,1,8,1213,329,92.7,0,0,28,53,6,6,4,13,2,2,2,8,2,2,4,10,10,8,11,0,0,0,2,88.9,100,0,0,18775,13345,4500,6675,0,0,1,1,0,1,0,1,1,0,low_risk
3000,0.0881,95.14,15504,9.44,0,0,12,0,783,16,1764.79,1764.79,1281.75,1281.75,1235.21,46.54,0,0,0,95.14,0,1,0,642,2041,0,1,1,2,9,1258,84,3,7,244,10,19800,2,0,2,9,170,14030,3.2,0,0,101,175,11,9,0,12,9,0,2,3,8,10,3,11,13,3,12,0,0,0,4,100,0,0,0,21300,2041,14500,1500,0,0,1,0,0,1,0,1,1,0,low_risk
8500,0.0881,269.55,50000,33.17,0,0,21,0,7450,28,8030.45,8030.45,615.59,615.59,469.55,146.04,0,0,0,279.85,0,1,0,0,52656,1,2,1,5,4,45206,87,1,5,1500,52,49100,6,0,7,10,2507,16255,24.4,0,0,57,76,10,4,0,13,3,0,5,12,6,7,7,19,21,12,21,0,0,0,2,100,0,0,0,101072,52656,21500,51972,0,0,1,0,0,1,0,1,0,0,low_risk
25000,0.1614,880.66,64000,15.54,0,0,9,1,11768,27,23344.7,23344.7,2619.56,2619.56,1655.3,964.26,0,0,0,880.66,0,1,0,0,448151,3,1,0,1,14,9567,40,2,2,8773,45,24200,1,1,3,5,49795,4732,71,0,0,143,155,2,2,2,2,6,0,3,4,3,7,11,5,13,4,9,0,0,0,4,95,66.7,1,0,476224,21688,16300,23742,1,0,0,0,0,1,0,1,1,1,low_risk
16700,0.234,649.94,180000,25.92,0,0,8,0,11760,12,15708.04,15708.04,1928.11,1928.11,991.96,936.15,0,0,0,649.94,0,1,0,0,67271,1,3,0,0,42,55511,39,1,5,5800,43,24900,2,0,1,5,8409,12789,46.5,0,0,136,17,5,5,0,15,4,0,4,5,4,4,7,5,5,5,8,0,0,0,1,91.7,0,0,0,167185,67271,23900,142285,0,1,0,0,0,1,0,0,1,0,low_risk
11000,0.1298,250.18,67000,19.56,0,0,16,0,8948,27,10736.56,10736.56,547.96,547.96,263.44,284.52,0,0,0,250.18,0,1,0,0,33595,0,3,1,1,10,24647,62,0,2,2748,42,39600,1,4,2,3,2240,20623,19.1,0,0,120,358,17,10,0,17,5,0,3,5,6,10,8,13,19,5,16,0,0,0,1,100,0,0,0,79672,33595,25500,40072,1,0,0,0,0,1,0,1,0,0,low_risk
17000,0.1356,391.7,50000,16.03,0,0,8,0,15006,19,16394.41,16394.41,1162.29,1162.29,605.59,556.7,0,0,0,391.7,0,1,0,0,22438,1,2,0,1,14,7432,68,1,6,5547,59,27200,1,2,1,7,2805,7015,65.8,0,0,52,67,6,6,0,6,8,0,4,5,4,6,7,6,12,5,8,0,0,0,1,100,75,0,0,38135,22438,20500,10935,0,1,0,0,1,1,0,1,1,0,low_risk
20000,0.0819,407.35,107000,31.13,0,1,16,0,15998,21,19181.89,19181.89,1212.95,1212.95,818.11,394.84,0,0,0,407.35,0,1,0,0,289380,0,6,1,2,7,115323,76,0,3,4959,64,47500,1,1,6,6,18086,28429,32.6,0,0,197,194,16,7,1,16,2,0,6,7,7,10,8,9,12,7,16,0,0,0,1,95.2,14.3,0,0,370785,131321,42200,159285,1,0,0,0,0,1,0,1,1,0,low_risk
12000,0.2235,333.82,52000,31.34,1,0,8,0,10576,18,11662.84,11662.84,986.56,986.56,337.16,649.4,0,0,0,333.82,1,1,0,0,27288,1,2,1,1,3,16712,46,0,1,7023,49,19400,0,1,1,2,3411,1159,89.2,0,0,114,175,13,3,0,43,4,1,3,4,3,4,4,6,13,4,8,0,0,1,1,88.9,100,0,0,55732,27288,10700,36332,0,0,1,0,0,1,0,1,1,0,low_risk
35000,0.0702,1081.02,79000,36.47,0,0,19,0,32875,57,32355.78,32355.78,3229.41,3229.41,2644.22,585.19,0,0,0,1081.02,0,1,0,0,353615,0,3,1,2,11,158359,62,0,0,14628,49,80600,2,3,2,3,18611,40072,26.7,0,0,164,367,44,7,5,66,8,0,1,2,7,8,31,14,21,2,19,0,0,0,2,100,14.3,0,0,457452,191234,54700,180787,1,0,0,1,0,1,0,1,1,0,low_risk
16000,0.2089,431.87,54000,50.69,1,0,20,0,20483,38,15531.94,15531.94,1277.04,1277.04,468.06,808.98,0,0,0,431.87,0,1,0,0,115099,0,13,0,1,17,94616,72,0,1,7645,75,22000,2,0,2,2,6058,1283,93.9,0,0,148,191,22,17,2,22,7,0,5,6,5,6,27,6,8,6,20,0,0,0,0,97.4,80,0,0,153096,115099,21000,131096,0,0,1,0,1,1,0,1,1,1,low_risk
12000,0.1614,292.72,108000,18.86,0,0,9,1,8682,19,11600.72,11600.72,867.4,867.4,399.28,468.12,0,0,0,292.72,0,1,0,0,96232,0,3,1,3,9,87550,91,1,1,2621,65,34800,0,4,2,4,10692,24663,16.7,0,0,101,100,7,7,0,7,9,0,2,4,4,4,11,6,8,4,9,0,0,0,2,100,0,1,0,131776,96232,29600,96976,0,0,1,0,1,1,0,1,1,0,low_risk
9600,0.1502,332.89,145000,10.53,0,1,11,0,8298,49,8953.79,8953.79,958.62,958.62,646.21,312.41,0,0,0,332.89,0,1,0,0,156982,3,3,2,3,5,148684,77,3,10,1043,53,18200,4,0,3,13,14271,6509,23.4,0,0,150,211,1,1,2,10,1,13,3,7,3,10,18,8,29,7,11,0,0,0,5,71.4,33.3,0,0,143633,156982,8500,125433,1,0,0,0,0,1,0,1,0,0,low_risk
12500,0.118,276.8,90000,16.13,0,0,17,1,19893,35,12033.79,12033.79,801.98,801.98,466.21,335.77,0,0,0,276.8,0,1,0,0,406227,4,5,3,5,3,73588,96,1,5,11999,55,66100,0,0,0,11,23896,25023,37.9,0,0,219,82,3,3,1,3,18,3,4,8,5,5,23,11,11,8,17,0,0,0,4,90.9,20,1,0,463087,93481,40300,77874,1,0,0,0,0,1,0,1,1,0,low_risk
12500,0.2534,369.39,65000,17.54,0,1,8,0,6413,12,12176.98,12176.98,1090.57,1090.57,323.02,767.55,0,0,0,369.39,0,1,0,416,165837,1,2,2,2,4,20604,70,0,1,3919,63,13800,2,0,2,3,20730,6587,49.3,0,0,149,310,17,4,1,17,4,0,3,3,3,3,6,4,5,3,8,0,0,0,2,100,66.7,0,0,187050,27017,13000,29306,1,0,0,1,0,1,0,0,1,0,low_risk
